"LIST-ID","occups_cats"
"35422","Managerial"
"35422","Unclassified"
"35448","Education"
"35448","Unclassified"
"35450","Unclassified"
"35459","Unclassified"
"35465","Performing Arts"
"35474","Managerial"
"35504","Performing Arts"
"35506","Managerial"
"35508","Finance"
"35508","Finance"
"35511","Retail"
"35512","Household Goods"
"35513","Retail"
"35514","Retail"
"35514","Retail"
"35515","Miscellaneous Services"
"35516","Miscellaneous Services"
"35517","Fuel / Raw material"
"35520","Performing Arts"
"35520","Plastic Arts"
"35521","Metal-Working"
"35522","Building"
"35523","Building"
"35524","Metal-Working"
"35740","Retail"
"35874","Managerial"
"35896","Managerial"
"35927","Managerial"
"35929","Managerial"
"35950","Managerial"
"35950","Managerial"
"35950","Managerial"
"35984","Managerial"
"36012","Managerial"
"36025","Education"
"36025","Retail"
"36025","Retail"
"36055","Performing Arts"
"36156","Building"
"36222","Retail"
"36502","Metal-Working"
"36635","Miscellaneous Services"
"36644","Miscellaneous Services"
"36699","Metal-Working"
"36856","Clothing"
"36871","Clothing"
"36902","Performing Arts"
"36906","Metal-Working"
"36937","Clothing"
"37026","Managerial"
"37040","Retail"
"37231","Retail"
"37267","Retail"
"37268","Retail"
"37519","Building"
"37549","Managerial"
"37696","Unclassified"
"37699","Miscellaneous Services"
"37702","Miscellaneous Services"
"37909","Unclassified"
"37916","Food-Production"
"37925","Managerial"
"37980","Retail"
"38027","Managerial"
"38044","Miscellaneous Services"
"38049","Clothing"
"38050","Miscellaneous Services"
"38195","Unclassified"
"38199","Building"
"38307","Managerial"
"38312","Managerial"
"38314","Miscellaneous Services"
"38315","Managerial"
"38319","Unclassified"
"38329","Food-Production"
"38337","Managerial"
"38346","Managerial"
"38346","Managerial"
"38349","Transport"
"38378","Education"
"38538","Miscellaneous Services"
"38586","Managerial"
"38587","Managerial"
"38604","Finance"
"38634","Miscellaneous Services"
"38634","Miscellaneous Services"
"38645","Building"
"38798","Metal-Working"
"38812","Unclassified"
"38814","Miscellaneous Services"
"38816","Managerial"
"38907","Managerial"
"38918","Unclassified"
"38958","Managerial"
"38991","Retail"
"38991","Food-Production"
"39051","Managerial"
"39279","Finance"
"39283","Managerial"
"39318","Managerial"
"39369","Finance"
"39369","Miscellaneous Services"
"39391","Managerial"
"39600","Unclassified"
"39619","Household Goods"
"40091","Managerial"
"40105","Unclassified"
"40259","Metal-Working"
"40263","Managerial"
"40269","Managerial"
"40284","Water-Management"
"40289","Performing Arts"
"40290","Metal-Working"
"40290","Miscellaneous Services"
"40290","Performing Arts"
"40290","Building"
"40291","Miscellaneous Services"
"40293","Retail"
"40294","Miscellaneous Services"
"40295","Miscellaneous Services"
"40355","Managerial"
"40556","Unclassified"
"40589","Food-Production"
"40812","Clothing"
"40815","Retail"
"40815","Food-Production"
"40815","Unclassified"
"40936","Building"
"41275","Building"
"41506","Managerial"
"41509","Clothing"
"41574","Glass-Working"
"41574","Plastic Arts"
"42194","Miscellaneous Services"
"42200","Unclassified"
"42211","Retail"
"42216","Clothing"
"42217","Miscellaneous Services"
"42218","Plastic Arts"
"42219","Retail"
"42219","Performing Arts"
"42320","Metal-Working"
"43011","Clothing"
"43026","Managerial"
"43029","Miscellaneous Services"
"43180","Clothing"
"43252","Metal-Working"
"43253","Retail"
"46080","Building"
"46406","Retail"
"46473","Retail"
"48065","Plastic Arts"
"48356","Finance"
"51522","Glass-Working"
"51522","Plastic Arts"
"52091","Miscellaneous Services"
"52199","Food-Production"
"52208","Managerial"
"52209","Managerial"
"52210","Managerial"
"52219","Managerial"
"52229","Managerial"
"52744","Household Goods"
"52757","Household Goods"
"52758","Household Goods"
"53102","Metal-Working"
"53511","Building"
"54122","Performing Arts"
"54122","Performing Arts"
"54380","Performing Arts"
"54765","Building"
"55023","Miscellaneous Services"
"55418","Building"
"55418","Building"
"55431","Unclassified"
"55432","Unclassified"
"55433","Unclassified"
"55434","Unclassified"
"55443","Unclassified"
"55444","Finance"
"55925","Building"
"56288","Managerial"
"57597","Metal-Working"
"57621","Miscellaneous Services"
"58312","Managerial"
"58455","Unclassified"
"58648","Retail"
"58648","Retail"
"58656","Managerial"
"58662","Finance"
"58664","Finance"
"58671","Retail"
"58679","Finance"
"58713","Food-Production"
"58754","Unclassified"
"58755","Finance"
"58756","Finance"
"58763","Retail"
"58777","Finance"
"58830","Metal-Working"
"58846","Managerial"
"58895","Building"
"58895","Metal-Working"
"58895","Clothing"
"58895","Building"
"58895","Miscellaneous Services"
"58895","Miscellaneous Services"
"58895","Clothing"
"58895","Building"
"58895","Plastic Arts"
"58895","Clothing"
"58895","Building"
"58895","Clothing"
"59080","Unclassified"
"59081","Managerial"
"59083","Managerial"
"59100","Food-Production"
"59101","Food-Production"
"59137","Food-Production"
"59217","Managerial"
"59223","Food-Production"
"59224","Food-Production"
"59279","Building"
"59279","Metal-Working"
"59279","Building"
"59279","Building"
"59279","Transport"
"59279","Plastic Arts"
"59279","Building"
"59279","Plastic Arts"
"59279","Building"
"59279","Miscellaneous Services"
"59279","Plastic Arts"
"59279","Transport"
"59279","Building"
"59279","Plastic Arts"
"59279","Plastic Arts"
"59279","Food-Production"
"59304","Food-Production"
"59337","Food-Production"
"59469","Retail"
"59499","Unclassified"
"59512","Managerial"
"59595","Unclassified"
"59626","Household Goods"
"59669","Unclassified"
"59735","Managerial"
"59914","Education"
"59976","Miscellaneous Services"
"60270","Building"
"60285","Miscellaneous Services"
"60777","Miscellaneous Services"
"60829","Miscellaneous Services"
"60830","Miscellaneous Services"
"61004","Plastic Arts"
"61046","Miscellaneous Services"
"61046","Miscellaneous Services"
"61046","Miscellaneous Services"
"61046","Miscellaneous Services"
"61046","Miscellaneous Services"
"61046","Miscellaneous Services"
"61046","Miscellaneous Services"
"61046","Miscellaneous Services"
"61185","Unclassified"
"61189","Miscellaneous Services"
"61189","Miscellaneous Services"
"61469","Managerial"
"61472","Managerial"
"61515","Managerial"
"61579","Metal-Working"
"61579","Metal-Working"
"61579","Education"
"61579","Education"
"61579","Education"
"61579","Education"
"61579","Education"
"61748","Performing Arts"
"61899","Metal-Working"
"61899","Metal-Working"
"62018","Clothing"
"62018","Metal-Working"
"62018","Metal-Working"
"62372","Food-Production"
"62412","Miscellaneous Services"
"62595","Performing Arts"
"62638","Performing Arts"
"62660","Managerial"
"62660","Managerial"
"62746","Performing Arts"
"62753","Managerial"
"62754","Managerial"
"62758","Managerial"
"62767","Building"
"62770","Managerial"
"62900","Metal-Working"
"63144","Retail"
"63148","Clothing"
"63154","Managerial"
"63159","Miscellaneous Services"
"63161","Transport"
"63161","Transport"
"63162","Transport"
"63231","Miscellaneous Services"
"63264","Managerial"
"63284","Performing Arts"
"63564","Food-Production"
"63595","Managerial"
"63651","Performing Arts"
"64259","Metal-Working"
"64304","Managerial"
"65494","Miscellaneous Services"
"65702","Managerial"
"65705","Miscellaneous Services"
"65777","Miscellaneous Services"
"65889","Managerial"
"68982","Food-Production"
"70329","Food-Production"
"71627","Managerial"
"72559","Managerial"
"72591","Unclassified"
"72645","Miscellaneous Services"
"73008","Miscellaneous Services"
"73008","Miscellaneous Services"
"73134","Miscellaneous Services"
"74015","Miscellaneous Services"
"74181","Retail"
"74331","Miscellaneous Services"
"74332","Managerial"
"74567","Performing Arts"
"77015","Retail"
"77044","Retail"
"77153","Food-Production"
"77154","Miscellaneous Services"
"77156","Transport"
"77157","Retail"
"77326","Household Goods"
"77664","Retail"
"77665","Retail"
"77707","Miscellaneous Services"
"77729","Miscellaneous Services"
"78143","Miscellaneous Services"
"78150","Retail"
"78798","Miscellaneous Services"
"78803","Miscellaneous Services"
"78912","Miscellaneous Services"
"78912","Retail"
"79021","Miscellaneous Services"
"79299","Managerial"
"79850","Food-Production"
"80299","Glass-Working"
"80299","Plastic Arts"
"80300","Glass-Working"
"80300","Plastic Arts"
"80301","Glass-Working"
"80301","Plastic Arts"
"80643","Household Goods"
"80733","Finance"
"80733","Plastic Arts"
"80997","Food-Production"
"80997","Retail"
"81879","Performing Arts"
"85696","Miscellaneous Services"
"87322","Metal-Working"
"87445","Building"
"87528","Metal-Working"
"87531","Metal-Working"
"87580","Metal-Working"
"87673","Metal-Working"
"87674","Metal-Working"
"87883","Metal-Working"
"87884","Metal-Working"
"87909","Unclassified"
"89841","Metal-Working"
"90432","Building"
"90432","Building"
"90432","Building"
"90432","Clothing"
"90434","Unclassified"
"90434","Unclassified"
"90434","Unclassified"
"90434","Unclassified"
"90443","Managerial"
"90496","Miscellaneous Services"
"90545","Managerial"
"90582","Education"
"90586","Miscellaneous Services"
"90587","Food-Production"
"90587","Performing Arts"
"90588","Transport"
"90589","Miscellaneous Services"
"90590","Transport"
"90643","Managerial"
"90688","Transport"
"90810","Unclassified"
"90890","Miscellaneous Services"
"90899","Food-Retail"
"90953","Metal-Working"
"90953","Metal-Working"
"90964","Education"
"90967","Miscellaneous Services"
"90967","Education"
"91012","Education"
"91048","Education"
"91129","Education"
"91130","Unclassified"
"91186","Managerial"
"91187","Managerial"
"91313","Metal-Working"
"92991","Household Goods"
"93069","Metal-Working"
"93692","Miscellaneous Services"
"93706","Metal-Working"
"93707","Metal-Working"
"93708","Metal-Working"
"93709","Metal-Working"
"93832","Metal-Working"
"94201","Food-Production"
"94331","Performing Arts"
"94824","Household Goods"
"96624","Retail"
"96631","Metal-Working"
"96635","Education"
"96941","Metal-Working"
"97469","Metal-Working"
"97471","Metal-Working"
"97472","Metal-Working"
"98188","Metal-Working"
"98410","Metal-Working"
"98410","Metal-Working"
"98501","Metal-Working"
"99075","Metal-Working"
"99076","Metal-Working"
"100053","Unclassified"
"100054","Managerial"
"100057","Retail"
"100057","Managerial"
"100059","Managerial"
"100059","Managerial"
"100150","Miscellaneous Services"
"100153","Building"
"100153","Unclassified"
"100160","Finance"
"100165","Managerial"
"100165","Unclassified"
"100168","Managerial"
"100188","Building"
"100224","Miscellaneous Services"
"100239","Education"
"100274","Managerial"
"100278","Finance"
"100279","Retail"
"100290","Food-Production"
"100298","Performing Arts"
"100298","Managerial"
"100298","Unclassified"
"100303","Managerial"
"100418","Managerial"
"100667","Building"
"100667","Managerial"
"100667","Unclassified"
"100669","Managerial"
"100729","Managerial"
"100744","Managerial"
"100744","Managerial"
"100803","Building"
"100829","Building"
"101328","Performing Arts"
"101328","Metal-Working"
"101328","Metal-Working"
"101328","Metal-Working"
"101328","Metal-Working"
"101328","Education"
"101392","Managerial"
"101401","Education"
"101404","Transport"
"101404","Transport"
"101841","Performing Arts"
"101985","Unclassified"
"102110","Household Goods"
"102141","Unclassified"
"102263","Metal-Working"
"102264","Metal-Working"
"102330","Finance"
"102442","Miscellaneous Services"
"102678","Miscellaneous Services"
"102749","Clothing"
"102749","Clothing"
"102749","Clothing"
"102749","Clothing"
"102749","Household Goods"
"102749","Household Goods"
"102749","Clothing"
"102749","Clothing"
"102749","Clothing"
"102749","Clothing"
"102842","Food-Retail"
"103025","Unclassified"
"103044","Unclassified"
"103614","Finance"
"103616","Finance"
"104151","Miscellaneous Services"
"104183","Miscellaneous Services"
"104183","Miscellaneous Services"
"104287","Metal-Working"
"104288","Metal-Working"
"104289","Metal-Working"
"104290","Metal-Working"
"104557","Metal-Working"
"104562","Metal-Working"
"104562","Metal-Working"
"104623","Metal-Working"
"105597","Building"
"106037","Metal-Working"
"106251","Metal-Working"
"106376","Unclassified"
"106383","Miscellaneous Services"
"108538","Managerial"
"108915","Education"
"108915","Unclassified"
"109198","Managerial"
"109398","Unclassified"
"109404","Managerial"
"109404","Managerial"
"110597","Household Goods"
"110598","Household Goods"
"110708","Household Goods"
"110709","Household Goods"
"110710","Household Goods"
"110711","Household Goods"
"110712","Household Goods"
"110713","Household Goods"
"111167","Miscellaneous Services"
"111197","Unclassified"
"111230","Education"
"111294","Unclassified"
"111302","Unclassified"
"111309","Managerial"
"111309","Managerial"
"111310","Managerial"
"111475","Managerial"
"111483","Clothing"
"111486","Managerial"
"111487","Managerial"
"111490","Unclassified"
"111492","Managerial"
"111604","Household Goods"
"111729","Metal-Working"
"111756","Building"
"111843","Managerial"
"111845","Unclassified"
"111848","Managerial"
"111856","Retail"
"111856","Building"
"111894","Building"
"111898","Building"
"111902","Miscellaneous Services"
"111902","Miscellaneous Services"
"111904","Building"
"111905","Miscellaneous Services"
"111907","Retail"
"112062","Managerial"
"112310","Retail"
"112311","Metal-Working"
"112386","Metal-Working"
"112481","Unclassified"
"112674","Metal-Working"
"112674","Managerial"
"112674","Managerial"
"112674","Education"
"112676","Unclassified"
"112678","Education"
"112787","Household Goods"
"112891","Miscellaneous Services"
"112892","Unclassified"
"112959","Managerial"
"112975","Managerial"
"112980","Managerial"
"112980","Managerial"
"112987","Metal-Working"
"112988","Clothing"
"112990","Unclassified"
"113006","Metal-Working"
"113007","Building"
"113008","Transport"
"113009","Clothing"
"113646","Household Goods"
"113710","Managerial"
"113726","Plastic Arts"
"113869","Building"
"114105","Unclassified"
"114107","Education"
"114107","Education"
"114107","Unclassified"
"114110","Metal-Working"
"114119","Unclassified"
"114127","Managerial"
"114167","Metal-Working"
"114167","Food-Retail"
"114167","Clothing"
"114291","Food-Production"
"114296","Managerial"
"114321","Unclassified"
"114730","Food-Production"
"114735","Unclassified"
"114831","Unclassified"
"114833","Building"
"114916","Household Goods"
"114924","Household Goods"
"114925","Household Goods"
"114967","Clothing"
"114996","Unclassified"
"114997","Unclassified"
"115015","Miscellaneous Services"
"115016","Retail"
"115017","Miscellaneous Services"
"115017","Retail"
"115017","Retail"
"115186","Household Goods"
"115366","Miscellaneous Services"
"115590","Managerial"
"115590","Managerial"
"115601","Metal-Working"
"115602","Education"
"115602","Education"
"115602","Education"
"115602","Unclassified"
"115603","Managerial"
"115610","Transport"
