"LIST-ID","occups"
"293498","aerarius"
"293498","aerarius"
"293498","scriba"
"293961","faber"
"293964","unctor"
"293976","faber"
"293977","tonstrix"
"293977","scriba"
"293978","lanius"
"293984","scriba"
"293984","scriba"
"293985","lecticarius"
"293985","ornatrix"
"293988","scaenicus"
"293990","tonsor"
"294004","medicus"
"294016","arcarius"
"294019","flaturarius"
"294019","faber"
"294029","flaturarius"
"294050","automatarius"
"294064","margaritarius"
"294064","sarcinator"
"294064","sutor"
"294065","medicus"
"294067","medicus"
"294075","medicus"
"294129","medicus"
"294130","medicus"
"294132","mensor"
"294132","pistor"
"294152","exactor auri argenti et aeris"
"294153","officinator"
"294153","officinator"
"294154","malleator"
"294154","malleator"
"294154","suppostor"
"294154","suppostor"
"294154","signator"
"294158","cocus"
"294176","medicus"
"294192","machinarius"
"294192","mensor"
"294193","machinarius"
"294193","mensor"
"294198","aerarius"
"294202","brattiarius"
"294202","inaurator"
"294209","curator"
"294209","curator"
"294209","curator"
"294209","curator"
"294209","scriba"
"294209","scriba"
"294235","venator"
"294236","aquarius"
"294239","faber"
"294297","aurarius"
"294299","mensor"
"294300","curator"
"294303","curator"
"294313","medicus"
"294321","vexillarius"
"294321","vexillarius"
"294322","vexillarius"
"294322","horrearius"
"294326","curator"
"294327","vexillarius"
"294329","curator"
"294331","frumentarius"
"294331","frumentarius"
"294332","canalicularius"
"294333","frumentarius"
"294333","frumentarius"
"294336","horrearius"
"294341","tibicinus"
"294344","pavimentarius"
"294352","curator"
"294364","fontanus"
"294391","scriba"
"294393","officinator"
"294401","curator"
"294415","faber tignarius"
"294421","custodiarius"
"294426","aerarius"
"294426","curator"
"294426","curator"
"294432","horrearius"
"294433","sagarius"
"294433","curator"
"294440","argentarius"
"294440","pausarius"
"294449","curator"
"294449","gerulus"
"294452","argentarius"
"294456","negotiator"
"294472","aromatarius"
"294493","lecticarius"
"294493","candidator"
"294493","curator"
"294494","scriba"
"294509","frumentarius"
"294514","frumentarius"
"294530","structor"
"294541","curator"
"294551","curator"
"294555","curator"
"294613","poeta"
"294620","frumentarius"
"294627","aquarius"
"294663","horrearius"
"294681","redemptor"
"294691","vexillarius"
"294701","curator"
"294705","essedarius"
"294705","essedarius"
"294705","manicarius"
"294705","spatharius"
"294705","retiarius"
"294705","retiarius"
"294705","curator"
"294705","unctor"
"294708","frumentarius"
"294712","poeta"
"294713","poeta"
"294715","margaritarius"
"294715","dendrophorus"
"294716","curator"
"294750","arcarius"
"294754","horrearius"
"294773","ferrarius"
"294782","negotians"
"294782","vinarius"
"294876","negotiator frumentarius"
"294876","curator"
"294878","curator"
"294879","scaenicus"
"294907","unguentarius"
"294916","curator"
"294918","curator"
"294921","curator"
"294922","curator"
"294922","curator"
"294926","scriba"
"294950","mensor"
"294961","curator"
"294979","subrutor"
"294979","curator"
"294994","sagarius"
"295008","materiarius"
"295008","curator"
"295008","curator"
"295008","curator"
"295008","curator"
"295008","curator"
"295027","faber tignarius"
"295029","armamentarius"
"295029","scriba"
"295032","pistor"
"295037","curator"
"295041","curator"
"295043","mercator"
"295044","mercator"
"295045","mercator"
"295046","mercator"
"295049","aerarius"
"295054","scriba"
"295064","argentarius"
"295064","negotians"
"295064","boarius"
"295065","curator"
"295068","dendrophorus"
"295073","scriba"
"295079","armamentarius"
"295079","ballistarius"
"295079","ballistarius"
"295079","vexillarius"
"295079","vexillarius"
"295079","vexillarius"
"295079","vexillarius"
"295079","vexillarius"
"295079","vexillarius"
"295079","vexillarius"
"295079","vexillarius"
"295079","vexillarius"
"295079","vexillarius"
"295079","aquarius"
"295079","exceptor"
"295079","exceptor"
"295079","exceptor"
"295079","exceptor"
"295079","medicus"
"295080","medicus"
"295081","faber tignarius"
"295081","scriba"
"295084","frumentarius"
"295084","frumentarius"
"295084","scaenicus"
"295085","scaenicus"
"295085","scaenicus"
"295085","scaenicus"
"295086","vascularius"
"295086","negotians"
"295088","curator"
"295088","scriba"
"295092","dissignator"
"295092","fictor"
"295107","curator"
"295111","gerulus"
"295115","argentarius"
"295115","negotians"
"295115","exceptor"
"295122","canalicularius"
"295122","frumentarius"
"295126","solatarius"
"295126","magnarius"
"295126","corarius"
"295126","corarius"
"295127","solatarius"
"295127","magnarius"
"295127","corarius"
"295128","curator"
"295128","curator"
"295150","curator"
"295152","officinator"
"295157","salarius"
"295159","suarius"
"295194","conditor"
"295213","curator"
"295214","curator"
"295215","curator"
"295231","curator"
"295241","curator"
"295242","curator"
"295246","curator"
"295247","curator"
"295257","curator"
"295258","curator"
"295259","curator"
"295260","curator"
"295261","curator"
"295262","curator"
"295263","curator"
"295264","curator"
"295265","curator"
"295266","curator"
"295267","curator"
"295268","curator"
"295269","curator"
"295270","curator"
"295271","curator"
"295272","curator"
"295273","curator"
"295280","curator"
"295308","aerarius"
"295309","curator"
"295310","curator"
"295311","curator"
"295325","curator"
"295339","curator"
"295340","navalis"
"295346","curator"
"295346","curator"
"295346","curator"
"295346","curator"
"295367","curator"
"295370","aerarius"
"295378","confector"
"295382","curator"
"295386","faber"
"295395","curator"
"295395","curator"
"295421","conditor"
"295426","aerarius"
"295428","aerarius"
"295428","curator"
"295428","curator"
"295428","curator"
"295430","aerarius"
"295430","curator"
"295430","curator"
"295431","aerarius"
"295462","curator"
"295463","curator"
"295471","curator"
"295476","curator"
"295478","arcarius"
"295480","curator"
"295484","curator"
"295485","curator"
"295490","conditor"
"295495","curator"
"295496","arcarius"
"295498","curator"
"295498","curator"
"295498","curator"
"295498","curator"
"295499","aerarius"
"295499","curator"
"295501","curator"
"295502","curator"
"295506","aerarius"
"295506","curator"
"295506","curator"
"295509","curator"
"295512","curator"
"295513","curator"
"295513","curator"
"295522","aerarius"
"295534","tignor"
"295555","curator"
"295555","scriba"
"295563","frumentarius"
"295563","mercator"
"295563","olearius"
"295568","negotiator olearius"
"295568","curator"
"295574","curator"
"295576","frumentarius"
"295582","codicarius"
"295582","stuppator"
"295602","conditor"
"295613","faber tignuarius"
"295613","curator"
"295613","curator"
"295618","conditor"
"295618","ornator"
"295621","corarius"
"295621","corarius"
"295625","curator"
"295630","pistor"
"295631","suarius"
"295633","magnarius"
"295633","magnarius"
"295645","poeta"
"295646","molendinarius"
"295646","molendinarius"
"295660","curator"
"295675","pistor"
"295676","navicularius"
"295677","susceptor"
"295680","salsarius"
"295680","conditor"
"295681","conditor"
"295682","conditor"
"295683","conditor"
"295684","conditor"
"295685","conditor"
"295686","conditor"
"295687","conditor"
"295688","conditor"
"295689","conditor"
"295690","conditor"
"295691","conditor"
"295692","conditor"
"295705","caudicarius"
"295709","ornator"
"295712","pecuarius"
"295712","lanius"
"295712","scriba"
"295713","possessor"
"295713","vinarius"
"295713","suarius"
"295713","suarius"
"295713","scriba"
"295724","possessor"
"295725","falancarius"
"295725","possessor"
"295950","scriba"
"295951","scriba"
"295952","scriba"
"295953","scriba"
"295954","scriba"
"295955","scriba"
"295955","scriba"
"295956","scriba"
"295956","scriba"
"295956","scriba"
"295957","scriba"
"295958","scriba"
"295958","scriba"
"295958","scriba"
"295959","scriba"
"295960","scriba"
"295961","scriba"
"295962","scriba"
"295963","aerarius"
"295963","scriba"
"295963","scriba"
"295963","scriba"
"295964","aerarius"
"295964","scriba"
"295965","scriba"
"295965","faber"
"295966","vascularius"
"295966","scriba"
"295966","scriba"
"295967","aerarius"
"295967","scriba"
"295968","curator"
"295968","scriba"
"295969","scriba"
"295970","scriba"
"295970","scriba"
"295970","scriba"
"295970","scriba"
"295971","scriba"
"295972","scriba"
"295973","scriba"
"295974","scriba"
"295976","scriba"
"295977","aerarius"
"295977","scriba"
"295978","scriba"
"295979","scriba"
"295980","scriba"
"295981","scriba"
"295982","aerarius"
"295982","scriba"
"295983","scriba"
"295984","scriba"
"295984","scriba"
"295984","faber"
"295985","curator"
"295985","scriba"
"295986","scriba"
"295987","scriba"
"295988","scriba"
"295988","faber"
"295989","scriba"
"295990","scriba"
"295991","scriba"
"295992","scriba"
"295993","scriba"
"295993","scriba"
"295994","scriba"
"295995","scriba"
"295995","scriba"
"295996","scriba"
"295996","scriba"
"295996","scriba"
"295997","scriba"
"295998","scriba"
"295999","curator"
"295999","scriba"
"296000","scriba"
"296001","scriba"
"296003","scriba"
"296004","argentarius"
"296004","coactor"
"296004","scriba"
"296005","coactor"
"296006","scriba"
"296007","scriba"
"296008","scriba"
"296009","scriba"
"296010","scriba"
"296011","scriba"
"296012","scriba"
"296013","scriba"
"296014","scriba"
"296015","scriba"
"296020","piscator"
"296020","piscator"
"296020","urinator"
"296020","urinator"
"296020","curator"
"296032","diffusor"
"296032","olearius"
"296039","faber ferrarius"
"296070","argentarius"
"296070","coactor"
"296072","margaritarius"
"296072","dendrophorus"
"296072","aerarius"
"296073","vestiarius"
"296076","aerarius"
"296077","aerarius"
"296077","aerarius"
"296078","aerarius"
"296079","aerarius"
"296080","aerarius"
"296084","mercator"
"296085","coactor"
"296086","gerulus"
"296101","cassidarius"
"296101","gladiarius"
"296107","redemptor"
"296107","redemptor"
"296107","pistor"
"296107","pistor"
"296108","panarius"
"296109","similaginarius"
"296109","pistor"
"296127","unguentarius"
"296128","mensor"
"296181","curator"
"296257","fictor"
"296259","fictor"
"296260","fictor"
"296286","scriba"
"296303","curator"
"296309","fidicinus"
"296309","tibicinus"
"296310","fidicinus"
"296315","arcarius"
"296323","specularius"
"296339","dissignator"
"296343","faber argentarius"
"296371","tector"
"296385","officinator"
"296387","conditor"
"296420","arcarius"
"296457","aquarius"
"296458","aerarius"
"296485","curator"
"296485","curator"
"296485","curator"
"296485","curator"
"296488","cornicen"
"296489","curator"
"296489","curator"
"296489","curator"
"296489","mensor"
"296489","mensor"
"296489","mensor"
"296492","curator"
"296494","curator"
"296494","curator"
"296494","curator"
"296494","mensor"
"296564","librator"
"296576","aquarius"
"296604","salarius"
"296627","mensor"
"296641","medicus"
"296654","curator"
"296694","tibicinus"
"296699","salarius"
"296704","medicus"
"296800","mensor"
"296833","armamentarius"
"296833","architectus"
"296861","mensor"
"296880","tector"
"296909","armamentarius"
"297008","curator"
"297024","negotians"
"297052","vexillarius"
"297056","vexillarius"
"297068","exceptor"
"297072","vexillarius"
"297078","vexillarius"
"297132","scaenicus"
"297142","frumentarius"
"297268","architectus"
"297277","curator"
"297284","curator"
"297289","vexillarius"
"297325","vexillarius"
"297340","vexillarius"
"297396","curator"
"297411","frumentarius"
"297414","frumentarius"
"297417","frumentarius"
"297418","frumentarius"
"297418","frumentarius"
"297419","frumentarius"
"297420","frumentarius"
"297420","frumentarius"
"297421","frumentarius"
"297422","frumentarius"
"297423","frumentarius"
"297424","frumentarius"
"297425","frumentarius"
"297426","frumentarius"
"297427","frumentarius"
"297428","frumentarius"
"297429","frumentarius"
"297430","frumentarius"
"297431","frumentarius"
"297432","frumentarius"
"297433","frumentarius"
"297434","frumentarius"
"297435","frumentarius"
"297435","frumentarius"
"297436","frumentarius"
"297437","frumentarius"
"297437","frumentarius"
"297438","frumentarius"
"297439","frumentarius"
"297440","frumentarius"
"297442","frumentarius"
"297443","frumentarius"
"297444","frumentarius"
"297444","frumentarius"
"297445","frumentarius"
"297446","frumentarius"
"297447","frumentarius"
"297448","frumentarius"
"297448","frumentarius"
"297449","frumentarius"
"297449","frumentarius"
"297450","frumentarius"
"297451","frumentarius"
"297452","frumentarius"
"297453","frumentarius"
"297472","salarius"
"297498","mensor"
"297510","curator"
"297538","aerarius"
"297559","faber"
"297561","faber"
"297565","faber"
"297575","faber"
"297578","faber"
"297579","faber"
"297580","faber"
"297585","faber"
"297587","faber"
"297588","faber"
"297621","negotians"
"297639","vascularius"
"297651","mensor"
"297703","curator"
"297719","faber tignarius"
"297726","negotiator"
"297733","possessor"
"297738","curator"
"297749","curator"
"297763","suarius"
"297776","curator"
"297842","curator"
"297846","curator"
"297847","curator"
"297848","aerarius"
"297849","curator"
"297863","aquarius"
"297868","curator"
"297870","aerarius"
"297870","scriba"
"297871","scriba"
"297876","tibicinus"
"297877","tibicinus"
"297905","medicus"
"297910","frumentarius"
"297911","frumentarius"
"297920","aurifex"
"297921","inaurator"
"297928","aquarius"
"297929","aquarius"
"297930","arcarius"
"297931","arcarius"
"297932","calciator"
"297932","calciator"
"297936","aurifex"
"297937","aurifex"
"297938","aurificus"
"297939","aurifex"
"297940","aurificus"
"297942","aurifex"
"297943","aurifex"
"297944","aurifex"
"297946","colorator"
"297961","faber"
"297962","fullo"
"297971","cellararius"
"297973","margaritarius"
"297974","medicus"
"297975","medicus"
"297976","medicus"
"297977","medicus"
"297978","medicus"
"297979","ocularius"
"297979","medicus"
"297980","sarcinatrix"
"297980","mensor"
"297981","nummularius"
"297984","ornatrix"
"297985","ornatrix"
"297988","curator"
"297991","paenularius"
"297998","pictor"
"297999","pictor"
"298000","pistor"
"298001","pistor"
"298002","pistor"
"298017","sarcinatrix"
"298018","sarcinatrix"
"298019","sarcinatrix"
"298020","sarcinatrix"
"298023","structor"
"298033","vestiarius"
"298034","unctrix"
"298035","unguentarius"
"298038","curator"
"298227","horrearius"
"298228","horrearius"
"298232","mensor"
"298240","unguentarius"
"298293","curator"
"298314","argentarius"
"298314","caelator"
"298315","argentarius"
"298321","essedarius"
"298322","unctor"
"298322","fullo"
"298334","lecticarius"
"298335","lecticarius"
"298336","medicus"
"298342","pistor"
"298345","tonsor"
"298346","topiarius"
"298347","topiarius"
"298398","coronarius"
"298400","saccarius"
"298401","curator"
"298402","curator"
"298405","argentarius"
"298406","argentarius"
"298406","topiarius"
"298407","argentarius"
"298413","aurificus"
"298416","sarcinatrix"
"298425","faber"
"298426","medicus"
"298427","fullo"
"298428","faber"
"298432","medicus"
"298433","medicus"
"298434","medicus"
"298435","medicus"
"298442","plumbarius"
"298444","sarcinatrix"
"298445","sarcinatrix"
"298447","curator"
"298451","tonsor"
"298453","vestiarius"
"298453","vestiarius"
