"","province","s_it","g_it","a_it","r_it","eci"
"3811","Pannonia Inferior",2,2,5,1,-0.210315456084662
"3812","Dalmatia",2,2,5,1,-0.20885438260091
"3813","Transpadana (Regio XI)",2,2,5,1,-0.203887130738784
"3814","Moesia Inferior",2,2,5,1,-0.200989158513997
"3815","Noricum",2,2,5,1,-0.191010779878243
"3816","Moesia Superior",2,2,5,1,-0.180798743816844
"3817","Liguria (Regio IX)",2,2,5,1,-0.1753463731447
"3818","Aemilia (Regio VIII)",2,2,5,1,-0.175245975961657
"3819","Picenum (Regio V)",2,2,5,1,-0.164017169140297
"3820","Umbria (Regio VI)",2,2,5,1,-0.157594635090929
"3821","Asia",2,2,5,1,-0.148569678112167
"3822","Bruttium et Lucania (Regio III)",2,2,5,1,-0.126725412079738
"3823","Mauretania Tingitana",2,2,5,1,-0.107744868937833
"3824","Galatia",2,2,5,1,-0.102112946346565
"3825","Macedonia",2,2,5,1,-0.0999028718713697
"3826","Etruria (Regio VII)",2,2,5,1,-0.0995491638928528
"3827","Numidia",2,2,5,1,-0.0978979346029359
"3828","Syria",2,2,5,1,-0.0977928389029795
"3829","Hispania Citerior",2,2,5,1,-0.0914667054742998
"3830","Sardinia",2,2,5,1,-0.0878123034411798
"3831","Sicilia",2,2,5,1,-0.0833071442870242
"3832","Lusitania",2,2,5,1,-0.053969595782099
"3833","Mauretania Caesariensis",2,2,5,1,-0.012953943999393
"3834","Apulia et Calabria (Regio II)",2,2,5,1,-0.00677347282693125
"3835","Achaia",2,2,5,1,0.00588282676835452
"3836","Africa Proconsularis",2,2,5,1,0.00721365112684492
"3837","Samnium (Regio IV)",2,2,5,1,0.0520516766807776
"3838","Venetia et Histria (Regio X)",2,2,5,1,0.111104427602309
"3839","Baetica",2,2,5,1,0.199427060948261
"3840","Latium et Campania (Regio I)",2,2,5,1,6.10566753873981
"3841","Belgica",2,2,5,2,-0.471331115042656
"3842","Lugdunensis",2,2,5,2,-0.466123626343991
"3843","Raetia",2,2,5,2,-0.425481313176322
"3844","Germania Inferior",2,2,5,2,-0.411757946831068
"3845","Aquitania",2,2,5,2,-0.360003770602574
"3846","Pannonia Superior",2,2,5,2,-0.325603618535358
"3847","Britannia",2,2,5,2,-0.317808263831963
"3848","Germania Superior",2,2,5,2,-0.306671089812025
"3849","Narbonensis",2,2,5,2,-0.304800015525274
"3850","Dalmatia",2,2,5,2,-0.248379476501504
"3851","Dacia",2,2,5,2,-0.238511421007743
"3852","Transpadana (Regio XI)",2,2,5,2,-0.206412737084701
"3853","Pannonia Inferior",2,2,5,2,-0.199305396105259
"3854","Moesia Inferior",2,2,5,2,-0.194827764547903
"3855","Noricum",2,2,5,2,-0.18180968774383
"3856","Moesia Superior",2,2,5,2,-0.178105916900281
"3857","Liguria (Regio IX)",2,2,5,2,-0.169621211514722
"3858","Aemilia (Regio VIII)",2,2,5,2,-0.168738014407102
"3859","Picenum (Regio V)",2,2,5,2,-0.149804295313007
"3860","Umbria (Regio VI)",2,2,5,2,-0.139478724632799
"3861","Asia",2,2,5,2,-0.123023362807912
"3862","Bruttium et Lucania (Regio III)",2,2,5,2,-0.112440376315509
"3863","Mauretania Tingitana",2,2,5,2,-0.103325622218659
"3864","Galatia",2,2,5,2,-0.092981495060886
"3865","Syria",2,2,5,2,-0.0904351312938499
"3866","Macedonia",2,2,5,2,-0.0887145127638312
"3867","Hispania Citerior",2,2,5,2,-0.0835732200472124
"3868","Sardinia",2,2,5,2,-0.0835515899644196
"3869","Numidia",2,2,5,2,-0.0824904657075761
"3870","Etruria (Regio VII)",2,2,5,2,-0.0786532566872395
"3871","Sicilia",2,2,5,2,-0.0719826183277122
"3872","Lusitania",2,2,5,2,-0.044201692988166
"3873","Mauretania Caesariensis",2,2,5,2,-0.0130532446627677
"3874","Apulia et Calabria (Regio II)",2,2,5,2,0.00110667540650023
"3875","Achaia",2,2,5,2,0.0150010173949086
"3876","Samnium (Regio IV)",2,2,5,2,0.0466628234886235
"3877","Africa Proconsularis",2,2,5,2,0.0467074244138867
"3878","Venetia et Histria (Regio X)",2,2,5,2,0.115867965518257
"3879","Baetica",2,2,5,2,0.214869228716845
"3880","Latium et Campania (Regio I)",2,2,5,2,6.0927868593668
"3881","Lugdunensis",2,2,5,3,-0.451190107007832
"3882","Belgica",2,2,5,3,-0.445210266963905
"3883","Raetia",2,2,5,3,-0.412365719053766
"3884","Germania Inferior",2,2,5,3,-0.392515013406421
"3885","Aquitania",2,2,5,3,-0.354540796168095
"3886","Pannonia Superior",2,2,5,3,-0.321977423590243
"3887","Britannia",2,2,5,3,-0.30978041992171
"3888","Narbonensis",2,2,5,3,-0.288963165318746
"3889","Germania Superior",2,2,5,3,-0.286414347140809
"3890","Dacia",2,2,5,3,-0.251667417318685
"3891","Dalmatia",2,2,5,3,-0.245375883859005
"3892","Pannonia Inferior",2,2,5,3,-0.207476039950607
"3893","Moesia Inferior",2,2,5,3,-0.202760625385972
"3894","Transpadana (Regio XI)",2,2,5,3,-0.198839344862352
"3895","Moesia Superior",2,2,5,3,-0.182973628210981
"3896","Noricum",2,2,5,3,-0.18190094890697
"3897","Liguria (Regio IX)",2,2,5,3,-0.170125616957779
"3898","Aemilia (Regio VIII)",2,2,5,3,-0.161167460185664
"3899","Asia",2,2,5,3,-0.158416768603211
"3900","Picenum (Regio V)",2,2,5,3,-0.155518822008366
"3901","Umbria (Regio VI)",2,2,5,3,-0.147284035933477
"3902","Bruttium et Lucania (Regio III)",2,2,5,3,-0.119491420391152
"3903","Mauretania Tingitana",2,2,5,3,-0.104290659622344
"3904","Numidia",2,2,5,3,-0.102289744424951
"3905","Macedonia",2,2,5,3,-0.099872549907531
"3906","Galatia",2,2,5,3,-0.0972962465563107
"3907","Etruria (Regio VII)",2,2,5,3,-0.0957632147448496
"3908","Syria",2,2,5,3,-0.0930634492423029
"3909","Sardinia",2,2,5,3,-0.0842458167308828
"3910","Sicilia",2,2,5,3,-0.0837602983155924
"3911","Hispania Citerior",2,2,5,3,-0.0806273144126854
"3912","Lusitania",2,2,5,3,-0.019466235670792
"3913","Mauretania Caesariensis",2,2,5,3,-0.0133852151085353
"3914","Achaia",2,2,5,3,-0.0032664595801401
"3915","Apulia et Calabria (Regio II)",2,2,5,3,0.0059677974838825
"3916","Africa Proconsularis",2,2,5,3,0.0235167846779923
"3917","Samnium (Regio IV)",2,2,5,3,0.0391417389702369
"3918","Venetia et Histria (Regio X)",2,2,5,3,0.163499113460659
"3919","Baetica",2,2,5,3,0.193352115898343
"3920","Latium et Campania (Regio I)",2,2,5,3,6.09780492497155
"3921","Belgica",2,2,5,4,-0.465583379808256
"3922","Lugdunensis",2,2,5,4,-0.461037473171178
