"","iter","province","urb_pop_grand_total","rural_pop_min_grand_total","rural_pop_max_grand_total","tot_pop_min_grand_total","tot_pop_max_grand_total"
"271",5,"Narbonensis",161753562.408026,717670700.382982,991976797.913215,879424262.791009,1153730360.32124
"272",5,"Noricum",20986559.8942135,407986671.728735,496136328.750276,428973231.622949,517122888.64449
"273",5,"Numidia",89407867.3310653,368825291.028733,430124066.33871,458233158.359799,519531933.669775
"274",5,"Pannonia Inferior",22920120.6339432,159446403.336573,193896415.411434,182366523.970516,216816536.045377
"275",5,"Pannonia Superior",32035899.5132128,393767945.068842,478845502.031228,425803844.582055,510881401.54444
"276",5,"Picenum (Regio V)",40975305.1422499,156605063.971555,173252986.984051,197580369.113805,214228292.126301
"277",5,"Raetia",14223868.3121324,591104717.967913,817035117.984187,605328586.280045,831258986.29632
"278",5,"Samnium (Regio IV)",42319764.1687263,326233191.290759,360913455.868384,368552955.459486,403233220.03711
"279",5,"Sardinia",8855371.29191685,531894682.106543,588437819.945777,540750053.39846,597293191.237694
"280",5,"Sicilia",235933712.745114,616155800.737299,681656328.461232,852089513.482412,917590041.206346
"281",5,"Syria",94689166.4883655,418195164.133288,519203438.389451,512884330.621653,613892604.877817
"282",5,"Thracia",105813152.530845,259154650.542651,385279681.467501,364967803.073496,491092833.998346
"283",5,"Transpadana (Regio XI)",59320378.0871337,450232495.777191,498094523.58993,509552873.864324,557414901.677064
"284",5,"Umbria (Regio VI)",69824910.4836535,303980584.511623,336295282.644003,373805494.995276,406120193.127657
"285",5,"Venetia et Histria (Regio X)",111356562.126315,1309078956.8974,1448240776.6944,1420435519.02372,1559597338.82071
"286",6,"Achaia",606429537.035487,130282013.287425,193687485.349845,736711550.322913,800117022.385333
"287",6,"Aegyptus",746952728.082756,3040048811.56898,3797449119.49933,3787001539.65174,4544401847.58209
"288",6,"Aemilia (Regio VIII)",65727562.3312824,591842798.454051,654758729.103348,657570360.785333,720486291.43463
"289",6,"Africa Proconsularis",395990756.550758,1173326942.456,1368333918.27955,1569317699.00676,1764324674.8303
"290",6,"Alpes Cottiae",706089.542959117,70694193.4017803,97714731.2330467,71400282.9447394,98420820.7760059
"291",6,"Alpes Graiae",0,27507123.004491,38020818.9957297,27507123.004491,38020818.9957297
"292",6,"Alpes Maritimae",3240951.00218235,47780632.3709962,66043212.6828585,51021583.3731785,69284163.6850408
"293",6,"Alpes Poeninae",1951718.64715599,29017454.4417148,40108425.111021,30969173.0888708,42060143.758177
"294",6,"Apulia et Calabria (Regio II)",103977337.578692,682878993.57894,755472539.557872,786856331.157631,859449877.136564
"295",6,"Aquitania",186769312.35924,1324926453.37497,1831336154.57346,1511695765.73421,2018105466.9327
"296",6,"Arabia",73305614.4484861,1022241595.97475,1269147510.5763,1095547210.42323,1342453125.02478
"297",6,"Asia",710676542.620235,1385151334.47379,1564243784.62834,2095827877.09403,2274920327.24858
"298",6,"Baetica",127624469.50933,721502262.141019,938361818.634115,849126731.650349,1065986288.14344
"299",6,"Belgica",111605649.124895,700711326.893026,968535259.892778,812316976.017921,1080140909.01767
"300",6,"Bithynia et Pontus",32807573.9774328,313804366.934425,354377545.867855,346611940.911858,387185119.845287
"301",6,"Britannia",95333963.1703027,677234863.91294,934757806.274021,772568827.083243,1030091769.44432
"302",6,"Bruttium et Lucania (Regio III)",54131242.7350196,675705593.524376,747536570.217121,729836836.259395,801667812.95214
"303",6,"Cappadocia",12379259.5320184,1851152945.90073,2090496841.71997,1863532205.43275,2102876101.25199
"304",6,"Cilicia",72714365.4587275,449367722.818899,507468498.161675,522082088.277627,580182863.620403
"305",6,"Corsica",1500601.12133225,204188648.658877,225894951.231034,205689249.78021,227395552.352366
"306",6,"Creta",32683415.6069283,11144548.376237,16568361.9395018,43827963.9831653,49251777.5464301
"307",6,"Cyprus",41756255.9888484,121664165.018795,151050175.191426,163420421.007644,192806431.180274
"308",6,"Cyrene",37945269.7237395,711024062.629512,829196284.858485,748969332.353251,867141554.582225
"309",6,"Dacia",13778033.9277247,198986000.871023,241978943.886895,212764034.798748,255756977.81462
"310",6,"Dalmatia",77382807.3306449,665032160.591243,808719101.676881,742414967.921888,886101909.007526
"311",6,"Epirus",104273607.889762,80719195.2327591,120003502.782877,184992803.122521,224277110.672639
"312",6,"Etruria (Regio VII)",138418747.829456,758419469.533922,839043356.270253,896838217.363377,977462104.099709
"313",6,"Galatia",42814447.0188135,1185293935.25695,1338545922.77292,1228108382.27577,1381360369.79173
"314",6,"Germania Inferior",45505526.0539173,330564757.919339,456912299.594778,376070283.973256,502417825.648695
"315",6,"Germania Superior",69467539.9629787,760616721.845361,1051337528.16266,830084261.80834,1120805068.12564
"316",6,"Hispania Citerior",99592054.8154437,3314719394.44563,4311013675.83216,3414311449.26108,4410605730.64761
"317",6,"Iudaea",11439146.8254027,16653027.7774923,20675297.1416792,28092174.602895,32114443.9670819
"318",6,"Latium et Campania (Regio I)",1159596753.05301,473910745.934587,524289893.409323,1633507498.9876,1683886646.46233
"319",6,"Liguria (Regio IX)",24885208.6733925,349417945.44449,386562868.523101,374303154.117883,411448077.196493
"320",6,"Lugdunensis",268473326.230123,1242629746.6696,1717584229.69645,1511103072.89972,1986057555.92657
"321",6,"Lusitania",31421215.5822933,759141688.831676,987314403.726477,790562904.413969,1018735619.30877
"322",6,"Lycia et Pamphylia",74390136.3211057,258082704.127886,291451378.491784,332472840.448992,365841514.81289
"323",6,"Macedonia",262108370.345119,267968414.850148,398382916.535102,530076785.195267,660491286.88022
"324",6,"Mauretania Caesariensis",80285508.4883142,839668759.048608,979221733.987406,919954267.536922,1059507242.47572
"325",6,"Mauretania Tingitana",11758152.9304558,211183688.920409,246282424.856215,222941841.850865,258040577.786671
"326",6,"Moesia Inferior",24693271.6775619,466010376.419699,566696643.144579,490703648.097261,591389914.822141
"327",6,"Moesia Superior",29935731.475537,413673902.656647,503052343.583244,443609634.132184,532988075.058781
"328",6,"Narbonensis",173397198.452538,769331364.362613,1063383057.08645,942728562.815151,1236780255.53899
"329",6,"Noricum",22786176.0441916,442971891.179651,538680459.580218,465758067.223842,561466635.62441
"330",6,"Numidia",94998622.9858463,391888273.549162,457020117.300716,486886896.535008,552018740.286562
"331",6,"Pannonia Inferior",24357468.4368693,169445475.382506,206055888.353916,193802943.819376,230413356.790785
"332",6,"Pannonia Superior",34044908.5631863,418461597.416781,508874468.33895,452506505.979968,542919376.902136
"333",6,"Picenum (Regio V)",43329609.4423779,165603068.36103,183207525.476212,208932677.803408,226537134.91859
"334",6,"Raetia",15445665.7566547,641879248.356546,887216548.051745,657324914.113201,902662213.8084
"335",6,"Samnium (Regio IV)",44676297.9099525,344399160.262597,381010560.687434,389075458.172549,425686858.597387
"336",6,"Sardinia",9286470.0393646,557788472.854713,617084253.705258,567074942.894078,626370723.744623
"337",6,"Sicilia",250034071.727042,652979779.295122,722394885.159107,903013851.022165,972428956.88615
"338",6,"Syria",90418773.0429513,399334950.720826,495787845.641497,489753723.763777,586206618.684448
"339",6,"Thracia",115914600.431227,283894837.73096,422060389.123718,399809438.162187,537974989.554944
"340",6,"Transpadana (Regio XI)",63090945.235327,478850517.31328,529754787.868498,541941462.548607,592845733.103825
"341",6,"Umbria (Regio VI)",73685816.0078406,320788917.09461,354890427.349878,394474733.10245,428576243.357719
"342",6,"Venetia et Histria (Regio X)",118434692.920971,1392287632.70891,1540294962.31096,1510722325.62988,1658729655.23193
"343",7,"Achaia",556441843.962601,119542930.021518,177721919.726084,675984773.984119,734163763.688685
"344",7,"Aegyptus",670346340.485218,2728265818.05579,3407988249.76399,3398612158.54101,4078334590.24921
"345",7,"Aemilia (Regio VIII)",60579853.862666,545490338.730445,603478764.729838,606070192.593111,664058618.592504
"346",7,"Africa Proconsularis",371364140.136789,1100357884.30998,1283237400.30723,1471722024.44677,1654601540.44402
"347",7,"Alpes Cottiae",621863.03198361,62261374.4826584,86058743.7386313,62883237.5146421,86680606.7706149
"348",7,"Alpes Graiae",0,24621304.8791127,34031991.4988777,24621304.8791127,34031991.4988777
"349",7,"Alpes Maritimae",2854351.31680477,42081077.6941959,58165190.0816759,44935429.0110007,61019541.3984807
"350",7,"Alpes Poeninae",1746628.25829356,25968243.929779,35893753.8444091,27714872.1880725,37640382.1027027
"351",7,"Apulia et Calabria (Regio II)",96031218.5892628,630692258.80846,697738086.720687,726723477.397722,793769305.30995
"352",7,"Aquitania",167521246.161256,1188382222.63449,1642602368.01762,1355903468.79574,1810123614.17887
"353",7,"Arabia",63928823.1333067,891482905.91715,1106806174.99938,955411729.050457,1170734998.13269
"354",7,"Asia",648488896.798817,1263943871.68104,1427364863.45533,1912432768.47986,2075853760.25415
"355",7,"Baetica",117582787.720445,664733398.346829,864530124.588369,782316186.067273,982112912.308814
"356",7,"Belgica",100010249.601333,627910103.57038,867908155.627236,727920353.171713,967918405.228569
"357",7,"Bithynia et Pontus",33017140.0342981,315808865.769078,356641215.378445,348826005.803377,389658355.412743
"358",7,"Britannia",87719559.8977687,623143549.626122,860097919.467419,710863109.52389,947817479.365187
"359",7,"Bruttium et Lucania (Regio III)",50283076.1399294,627669975.612469,694394519.291014,677953051.752398,744677595.430944
"360",7,"Cappadocia",11006803.7200219,1645920507.48835,1858728977.66009,1656927311.20837,1869735781.38011
"361",7,"Cilicia",65643899.5237852,405672929.411715,458124208.258671,471316828.9355,523768107.782456
"362",7,"Corsica",1410094.06434222,191873241.587558,212270353.105534,193283335.6519,213680447.169876
"363",7,"Creta",32981464.8665602,11246178.6474552,16719453.4921343,44227643.5140154,49700918.3586945
"364",7,"Cyprus",37663200.0053507,109738329.552598,136243847.163818,147401529.557948,173907047.169169
"365",7,"Cyrene",38291303.3110399,717508091.043063,836757959.004294,755799394.354102,875049262.315334
"366",7,"Dacia",13392270.0340137,193414696.946773,235203903.262118,206806966.980786,248596173.296132
"367",7,"Dalmatia",69472190.8522125,597047881.528041,726046129.826522,666520072.380253,795518320.678734
"368",7,"Epirus",95678384.8861524,74065551.0581854,110111672.160466,169743935.944338,205790057.046619
"369",7,"Etruria (Regio VII)",128578619.012555,704503758.010115,779396127.566547,833082377.02267,907974746.579101
"370",7,"Galatia",38387759.6859831,1062743581.01374,1200150481.66989,1101131340.69973,1238538241.35588
"371",7,"Germania Inferior",40731465.4635085,295884658.155392,408976868.627911,336616123.6189,449708334.09142
"372",7,"Germania Superior",62179584.5516521,680819153.702419,941039955.633285,742998738.254071,1003219540.18494
"373",7,"Hispania Citerior",92837602.9821439,3089911175.234,4018635591.25438,3182748778.21614,4111473194.23652
"374",7,"Iudaea",12742583.1254792,18550560.9801577,23031148.7817236,31293144.1056369,35773731.9072028
"375",7,"Latium et Campania (Regio I)",1085546274.42931,443647365.609506,490809360.247848,1529193640.03881,1576355634.67715
"376",7,"Liguria (Regio IX)",22936227.2280493,322051926.486032,356287701.129559,344988153.714081,379223928.357609
"377",7,"Lugdunensis",240805010.21828,1114566847.46336,1540573485.60687,1355371857.68164,1781378495.82515
"378",7,"Lusitania",29370002.5690695,709584048.168986,922861386.377006,738954050.738056,952231388.946076
"379",7,"Lycia et Pamphylia",65800454.2262387,228282404.084435,257798063.534155,294082858.310674,323598517.760393
"380",7,"Macedonia",239814963.33007,245176586.677832,364498792.596346,484991550.007901,604313755.926415
"381",7,"Mauretania Caesariensis",71030166.9358439,742871450.26573,866336709.350926,813901617.201573,937366876.28677
"382",7,"Mauretania Tingitana",10402668.9402985,186838359.257915,217890900.615615,197241028.198213,228293569.555914
"383",7,"Moesia Inferior",22152551.1965396,418062007.195937,508388542.599429,440214558.392476,530541093.795969
"384",7,"Moesia Superior",26855607.9881584,371110496.289592,451292681.718365,397966104.277751,478148289.706524
"385",7,"Narbonensis",158030488.875252,701152110.312593,969144518.324092,859182599.187845,1127175007.19934
"386",7,"Noricum",20395640.3336539,396498971.696554,482166594.651854,416894612.030208,502562234.985508
"387",7,"Numidia",87564693.6152744,361221831.708696,421256911.833514,448786525.32397,508821605.448789
"388",7,"Pannonia Inferior",22446579.4401948,156152160.632498,189890418.170673,178598740.072692,212336997.610868
"389",7,"Pannonia Superior",31374021.7534672,385632501.728653,468952313.671777,417006523.48212,500326335.425244
"390",7,"Picenum (Regio V)",40267557.2962945,153900095.788724,170260466.783955,194167653.085019,210528024.080249
"391",7,"Raetia",13822605.1782832,574429329.363356,793986108.761602,588251934.541639,807808713.939885
"392",7,"Samnium (Regio IV)",41619668.3181043,320836315.66907,354942864.63636,362455983.987174,396562532.954464
"393",7,"Sardinia",8726367.11718183,524146092.888863,579865515.87827,532872460.006045,588591882.995452
"394",7,"Sicilia",231636945.943772,604934522.700097,669242170.90834,836571468.643869,900879116.852112
"395",7,"Syria",96351348.3578117,425536198.4405,528317580.733825,521887546.798312,624668929.091637
"396",7,"Thracia",102464695.403092,250953701.832168,373087506.253628,353418397.23526,475552201.65672
"397",7,"Transpadana (Regio XI)",58149733.6406543,441347485.468727,488264991.030211,499497219.109382,546414724.670866
"398",7,"Umbria (Regio VI)",68681069.795152,299000909.512107,330786242.604069,367681979.307259,399467312.399221
"399",7,"Venetia et Histria (Regio X)",109159021.496335,1283245237.35091,1419660800.014,1392404258.84724,1528819821.51034
"400",8,"Achaia",506671858.423678,108850617.854478,161825887.695626,615522476.278156,668497746.119303
"401",8,"Aegyptus",582794363.676202,2371934991.42913,2962880862.4502,2954729355.10533,3545675226.1264
"402",8,"Aemilia (Regio VIII)",55713879.4516703,501674748.885592,555005352.538852,557388628.337262,610719231.990522
"403",8,"Africa Proconsularis",347659046.373059,1030119312.50921,1201325175.59915,1377778358.88227,1548984221.97221
"404",8,"Alpes Cottiae",521423.036675729,52205249.8390162,72158995.1239909,52726672.875692,72680418.1606666
"405",8,"Alpes Graiae",0,21294726.8315337,29433938.049176,21294726.8315337,29433938.049176
"406",8,"Alpes Maritimae",2393331.73834159,35284366.7968242,48770659.2631282,37677698.5351658,51163991.0014698
"407",8,"Alpes Poeninae",1510076.41778222,22451275.8129124,31032539.9630699,23961352.2306946,32542616.3808521
"408",8,"Apulia et Calabria (Regio II)",88731599.0209136,582751457.664452,644700932.072122,671483056.685365,733432531.093036
"409",8,"Aquitania",145480914.241087,1032029883.84112,1426489473.48295,1177510798.0822,1571970387.72403
"410",8,"Arabia",52640418.7974906,734066907.823826,911368890.025157,786707326.621317,964009308.822648
"411",8,"Asia",583426669.23268,1137133676.13864,1284158806.99936,1720560345.37132,1867585476.23204
"412",8,"Baetica",108042167.847517,610797199.06616,794382499.691071,718839366.913677,902424667.538588
"413",8,"Belgica",86691543.4230159,544289172.623929,752325865.205576,630980716.046945,839017408.628592
"414",8,"Bithynia et Pontus",33788613.8325972,323188010.811875,364974443.294981,356976624.644472,398763057.127578
"415",8,"Britannia",78352492.600177,556601633.863996,768253009.352054,634954126.464173,846605501.952231
"416",8,"Bruttium et Lucania (Regio III)",47089235.0199669,587802124.801228,650288511.0783,634891359.821195,697377746.098267
"417",8,"Cappadocia",9396858.68565525,1405174727.38754,1586856092.13076,1414571586.0732,1596252950.81642
